Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
225554,B2Ba4O40P10Sr8,9609b3886c,Ba2Sr4B(PO4)5,"['B', 'O', 'P', 'Sr', 'Ba']",64,980.7136,3.7616,-42m,I-4c2,120,tetragonal,-494.3155,-3.2455,-0.0026,intercalated ion,4.7077,True,0.0,,-0.0026,-0.0026
237117,B4Bi1O12Sc3,9db4657db3,Sc3Bi(BO3)4,"['B', 'O', 'Sc', 'Bi']",20,225.6388,4.2616,32,R32,155,trigonal,-172.1234,-3.1571,-0.0062,3D,3.7227,True,0.0,,-0.0062,-0.0062
237519,B8Gd1La3Li12O24,9dfab25aae,Li12La3Gd(BO3)8,"['Li', 'B', 'O', 'La', 'Gd']",48,540.5447,3.4644,1,P1,1,triclinic,-366.6553,-2.9725,-0.0164,intercalated ion,3.2655,True,0.0,,-0.0164,-0.0023
256312,B20Be8Lu1O44Y3,aa760acf80,Y3LuBe8(B5O11)4,"['Be', 'B', 'O', 'Y', 'Lu']",76,754.9904,3.1539,1,P1,1,triclinic,-640.2148,-3.0932,-0.0043,intercalated ion,5.476,False,0.0,,-0.0043,-0.0043
257959,B24Ca7Cd1O48Pb4,ab8ebc1030,Ca7CdB24(PbO12)4,"['B', 'O', 'Ca', 'Cd', 'Pb']",84,939.5381,3.9752,1,P1,1,triclinic,-668.7498,-2.8706,-0.001,intercalated ion,,True,-0.0,,-0.001,-0.001
270685,B20Be8Bi4O44,b414c7d1d3,Be2BiB5O11,"['Be', 'B', 'O', 'Bi']",76,758.6528,4.0016,mm2,Pna2_1,33,orthorhombic,-606.9426,-2.7654,-0.0153,intercalated ion,,True,0.0,,-0.0153,-0.0153
270776,B6Ce2O18Tb4,b4238aaa12,Tb2Ce(BO3)3,"['B', 'O', 'Ce', 'Tb']",30,349.9732,6.0201,2,C2,5,monoclinic,-265.6919,-3.5383,-0.0903,3D,0.0766,True,0.0,,-0.0903,-0.0278
276960,B20Bi1La4O60Sc15,b846492bb5,La4Sc15Bi(BO3)20,"['B', 'O', 'Sc', 'La', 'Bi']",100,1137.8719,3.8163,2,C2,5,monoclinic,-889.9962,-3.4091,-0.012,inf,,False,0.0,,-0.012,-0.0013
283133,B4Ca4Cd8O28P4,bc5e0893ad,CaCd2BPO7,"['B', 'O', 'P', 'Ca', 'Cd']",48,641.5817,4.3345,mm2,Pna2_1,33,orthorhombic,-325.9122,-2.5749,-0.0051,intercalated ion,,True,0.0,,-0.0051,-0.0051
283678,As2B2O7Sr1,bcb2f67930,SrB2As2O7,"['B', 'O', 'As', 'Sr']",12,150.4467,4.0958,32,R32,155,trigonal,-89.2366,-2.5195,-0.0181,intercalated ion,3.8016,True,0.0,,-0.0181,-0.0181
